ledger_idx,ledger_ref,ledger_amount,ledger_date,ledger_counterparty,best_bank_idx,features,category,route_to,detected_ts
4464,SIPBZ24+01114,6871.08,2024-04-23 00:00:00,CTTP000341,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1075.92, 'date_diff_days': 19835, 'composite_score': 0.2117}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.999201
4465,SIPBZ24+01113,6075.11,2024-04-23 00:00:00,CTTP000255,1185,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 159.11, 'date_diff_days': 19835, 'composite_score': 0.2182}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.059091
4466,SIPBZ24+01133,8411.15,2024-04-23 00:00:00,CTTP000306,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 464.15, 'date_diff_days': 19835, 'composite_score': 0.2167}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.100951
4467,SIPBZ24+01134,26182.72,2024-04-23 00:00:00,CTTP000012,1164,"{'name_sim': 0.0625, 'ref_sim': 0.2857, 'amt_diff': 5176.9, 'date_diff_days': 19835, 'composite_score': 0.1968}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.117000
4468,SIPBZ24+01135,26635.31,2024-04-23 00:00:00,CTTP000026,608,"{'name_sim': 0.0678, 'ref_sim': 0.2857, 'amt_diff': 3512.31, 'date_diff_days': 19835, 'composite_score': 0.2025}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.134238
4469,SIPBZ24+01136,1862.85,2024-04-23 00:00:00,CTTP000212,799,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 124.15, 'date_diff_days': 19835, 'composite_score': 0.2161}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.175602
4470,SIPBZ24+01155,7686.6,2024-04-23 00:00:00,CTTP000131,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 260.4, 'date_diff_days': 19835, 'composite_score': 0.2178}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.217545
4471,SIPBZ24+01157,4637.36,2024-04-23 00:00:00,CTTP000103,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 115.64, 'date_diff_days': 19835, 'composite_score': 0.2182}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.275413
4472,SIPBZ24+01131,4017.73,2024-04-23 00:00:00,CTTP000212,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 735.27, 'date_diff_days': 19835, 'composite_score': 0.2103}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.325471
4473,SIPBZ24+01115,1829.31,2024-04-23 00:00:00,CTTP000004,798,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 157.69, 'date_diff_days': 19835, 'composite_score': 0.2152}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.367447
4474,SIPBZ24+01168,20659.4,2024-04-23 00:00:00,CTTP000382,377,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 3709.4, 'date_diff_days': 19835, 'composite_score': 0.1933}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.400400
4475,SIPBZ24+01284,164752.66,2024-04-23 00:00:00,CTTP001474,691,"{'name_sim': 0.0513, 'ref_sim': 0.4, 'amt_diff': 18067.66, 'date_diff_days': 19835, 'composite_score': 0.2476}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.424434
4476,SIPBZ24+01285,225159.05,2024-04-23 00:00:00,CTTP001474,244,"{'name_sim': 0.0506, 'ref_sim': 0.2857, 'amt_diff': 560.95, 'date_diff_days': 19835, 'composite_score': 0.2012}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.448403
4477,SCPBZ24+00080,-164752.66,2024-04-23 00:00:00,CTTP001474,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 166739.66, 'date_diff_days': 19835, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.504421
4478,SIPBZ24+01506,164756.92,2024-04-23 00:00:00,CTTP001474,578,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 20456.92, 'date_diff_days': 19835, 'composite_score': 0.1884}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.533688
4479,SIPBZ24+01510,2619.12,2024-04-23 00:00:00,CTTP000244,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 106.12, 'date_diff_days': 19835, 'composite_score': 0.2175}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.591894
4480,SIPBZ24+01079,7125.0,2024-04-24 00:00:00,CTTP000320,800,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 822.0, 'date_diff_days': 19836, 'composite_score': 0.2137}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.633862
4481,SIPBZ24+01082,16950.0,2024-04-24 00:00:00,CTTP001467,913,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 4670.0, 'date_diff_days': 19836, 'composite_score': 0.2177}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.674082
4482,SIPBZ24+01102,15324.6,2024-04-24 00:00:00,CTTP000385,913,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 3044.6, 'date_diff_days': 19836, 'composite_score': 0.2216}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.700431
4483,SIPBZ24+01111,7054.47,2024-04-24 00:00:00,CTTP000011,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 892.53, 'date_diff_days': 19836, 'composite_score': 0.2132}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.749029
4484,SIPBZ24+01164,17785.0,2024-04-24 00:00:00,CTTP000252,377,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 835.0, 'date_diff_days': 19836, 'composite_score': 0.1999}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.783630
4485,SIPBZ24+01154,12380.56,2024-04-24 00:00:00,CTTP001375,204,"{'name_sim': 0.1034, 'ref_sim': 0.2857, 'amt_diff': 2380.56, 'date_diff_days': 19836, 'composite_score': 0.2155}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.824457
4486,SIPBZ24+01171,57310.4,2024-04-24 00:00:00,CTTP000330,961,"{'name_sim': 0.0364, 'ref_sim': 0.2857, 'amt_diff': 5052.4, 'date_diff_days': 19836, 'composite_score': 0.1905}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.840427
4487,SIPBZ24+01172,17856.96,2024-04-24 00:00:00,CTTP000006,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 4803.04, 'date_diff_days': 19836, 'composite_score': 0.2181}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.874041
4488,SIPBZ24+01174,9752.7,2024-04-24 00:00:00,CTTP000087,204,"{'name_sim': 0.1034, 'ref_sim': 0.2857, 'amt_diff': 247.3, 'date_diff_days': 19836, 'composite_score': 0.2239}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.916792
4489,SIPBZ24+01175,2012.4,2024-04-24 00:00:00,CTTP000367,798,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 25.4, 'date_diff_days': 19836, 'composite_score': 0.2188}",LOW_SCORE,AP_Team,2025-09-08T18:21:49.957573
4490,SIPBZ24+01191,0.0,2024-04-24 00:00:00,CTTP000320,802,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1987.0, 'date_diff_days': 19836, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.000019
4493,SIPBZ24+01283,162405.4,2024-04-24 00:00:00,CTTP001474,691,"{'name_sim': 0.0513, 'ref_sim': 0.4, 'amt_diff': 15720.4, 'date_diff_days': 19836, 'composite_score': 0.2482}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.057299
4494,SIPBZ24+01293,204637.32,2024-04-24 00:00:00,CTTP000050,1053,"{'name_sim': 0.0678, 'ref_sim': 0.2667, 'amt_diff': 451.32, 'date_diff_days': 19836, 'composite_score': 0.2004}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.074521
4495,SCPBZ24+00063,-59582.5,2024-04-24 00:00:00,CTTP000152,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 61569.5, 'date_diff_days': 19836, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.140991
4496,SCPBZ24+00067,-47545.2,2024-04-24 00:00:00,CTTP000077,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 49532.2, 'date_diff_days': 19836, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.194562
4497,SCPBZ24+00069,-11051.79,2024-04-24 00:00:00,CTTP000050,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 13038.79, 'date_diff_days': 19836, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.249864
4498,SIPBZ24+01070,162014.94,2024-04-25 00:00:00,CTTP000281,347,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 27102.94, 'date_diff_days': 19837, 'composite_score': 0.2231}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.266341
4499,SIPBZ24+01072,4753.8,2024-04-25 00:00:00,CTTP000091,242,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 246.2, 'date_diff_days': 19837, 'composite_score': 0.2055}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.324781
4500,SIPBZ24+01073,4753.8,2024-04-25 00:00:00,CTTP000091,1185,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1162.2, 'date_diff_days': 19837, 'composite_score': 0.2073}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.383102
4501,SIPBZ24+01074,4703.76,2024-04-25 00:00:00,CTTP000058,242,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 296.24, 'date_diff_days': 19837, 'composite_score': 0.2049}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.449423
4502,SIPBZ24+01083,17552.2,2024-04-25 00:00:00,CTTP000058,284,"{'name_sim': 0.1765, 'ref_sim': 0.2857, 'amt_diff': 2447.8, 'date_diff_days': 19837, 'composite_score': 0.251}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:21:50.500756
4503,SIPBZ24+01104,30454.74,2024-04-25 00:00:00,CTTP000020,203,"{'name_sim': 0.1143, 'ref_sim': 0.2857, 'amt_diff': 454.74, 'date_diff_days': 19837, 'composite_score': 0.2293}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.524756
4504,SIPBZ24+01109,5443.94,2024-04-25 00:00:00,CTTP000064,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 690.94, 'date_diff_days': 19837, 'composite_score': 0.2131}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.582263
4505,SIPBZ24+01116,7755.7,2024-04-25 00:00:00,CTTP000386,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 191.3, 'date_diff_days': 19837, 'composite_score': 0.2182}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.632468
4506,SIPBZ24+01117,7560.68,2024-04-25 00:00:00,CTTP000026,800,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 386.32, 'date_diff_days': 19837, 'composite_score': 0.2169}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.691063
4507,SIPBZ24+01101,27619.21,2024-04-25 00:00:00,CTTP000031,203,"{'name_sim': 0.1143, 'ref_sim': 0.2857, 'amt_diff': 2380.79, 'date_diff_days': 19837, 'composite_score': 0.2257}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.707064
4508,SIPBZ24+01112,8200.18,2024-04-25 00:00:00,CTTP000212,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 253.18, 'date_diff_days': 19837, 'composite_score': 0.2179}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.762562
4509,SIPBZ24+01137,4605.44,2024-04-25 00:00:00,CTTP000363,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 147.56, 'date_diff_days': 19837, 'composite_score': 0.2179}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.815854
4510,SIPBZ24+01138,23384.79,2024-04-25 00:00:00,CTTP000097,284,"{'name_sim': 0.1765, 'ref_sim': 0.2857, 'amt_diff': 3384.79, 'date_diff_days': 19837, 'composite_score': 0.2507}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:21:50.839952
4511,SIPBZ24+01139,7973.22,2024-04-25 00:00:00,CTTP000388,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 26.22, 'date_diff_days': 19837, 'composite_score': 0.2193}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.890665
4512,SIPBZ24+01153,36940.2,2024-04-25 00:00:00,CTTP000005,1164,"{'name_sim': 0.0625, 'ref_sim': 0.2857, 'amt_diff': 5580.58, 'date_diff_days': 19837, 'composite_score': 0.1991}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.914489
4513,SIPBZ24+01156,6295.48,2024-04-25 00:00:00,CTTP000270,965,"{'name_sim': 0.1455, 'ref_sim': 0.2857, 'amt_diff': 479.48, 'date_diff_days': 19837, 'composite_score': 0.2402}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.973616
4514,SIPBZ24+01160,32685.68,2024-04-25 00:00:00,CTTP000100,1172,"{'name_sim': 0.0506, 'ref_sim': 0.2857, 'amt_diff': 808.74, 'date_diff_days': 19837, 'composite_score': 0.2001}",LOW_SCORE,AP_Team,2025-09-08T18:21:50.989614
4515,SIPBZ24+01165,17704.5,2024-04-25 00:00:00,CTTP000087,286,"{'name_sim': 0.1765, 'ref_sim': 0.2857, 'amt_diff': 2295.5, 'date_diff_days': 19837, 'composite_score': 0.2515}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:21:51.023797
4516,SIPBZ24+01169,8586.76,2024-04-25 00:00:00,CTTP000369,204,"{'name_sim': 0.1034, 'ref_sim': 0.2857, 'amt_diff': 1413.24, 'date_diff_days': 19837, 'composite_score': 0.2169}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.082045
4517,SIPBZ24+01170,19302.2,2024-04-25 00:00:00,CTTP000132,377,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 2352.2, 'date_diff_days': 19837, 'composite_score': 0.1962}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.115342
4518,SIPBZ24+01173,45834.6,2024-04-25 00:00:00,CTTP000330,961,"{'name_sim': 0.0364, 'ref_sim': 0.2857, 'amt_diff': 6423.4, 'date_diff_days': 19837, 'composite_score': 0.1879}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.131372
4519,SIPBZ24+01178,13688.4,2024-04-25 00:00:00,CTTP000288,204,"{'name_sim': 0.1034, 'ref_sim': 0.2857, 'amt_diff': 3688.4, 'date_diff_days': 19837, 'composite_score': 0.2117}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.173370
4522,SIPBZ24+01282,172521.48,2024-04-25 00:00:00,CTTP001474,691,"{'name_sim': 0.0513, 'ref_sim': 0.4, 'amt_diff': 25836.48, 'date_diff_days': 19837, 'composite_score': 0.2456}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.231847
4523,SCPBZ24+00062,-457295.12,2024-04-25 00:00:00,CTTP001377,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 459282.12, 'date_diff_days': 19837, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.295850
4524,SCPBZ24+00064,-18146.27,2024-04-25 00:00:00,CTTP000023,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 20133.27, 'date_diff_days': 19837, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.364014
4525,SIPBZ24+01091,15354.62,2024-04-26 00:00:00,CTTP000034,913,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 3074.62, 'date_diff_days': 19838, 'composite_score': 0.2215}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.398340
4526,SIPBZ24+01092,139964.16,2024-04-26 00:00:00,CTTP000012,347,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 5052.16, 'date_diff_days': 19838, 'composite_score': 0.2297}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.415182
4527,SIPBZ24+01095,13917.16,2024-04-26 00:00:00,CTTP000274,913,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 1637.16, 'date_diff_days': 19838, 'composite_score': 0.2256}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.456523
4528,SIPBZ24+01097,31973.45,2024-04-26 00:00:00,CTTP000363,203,"{'name_sim': 0.1143, 'ref_sim': 0.2857, 'amt_diff': 1973.45, 'date_diff_days': 19838, 'composite_score': 0.2269}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.472438
4529,SIPBZ24+01098,7789.3,2024-04-26 00:00:00,CTTP000275,801,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 157.7, 'date_diff_days': 19838, 'composite_score': 0.2185}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.522889
4530,SIPBZ24+01099,18176.95,2024-04-26 00:00:00,CTTP000054,1161,"{'name_sim': 0.0667, 'ref_sim': 0.2857, 'amt_diff': 612.31, 'date_diff_days': 19838, 'composite_score': 0.2069}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.556490
4531,SIPBZ24+01100,48910.82,2024-04-26 00:00:00,CTTP000143,152,"{'name_sim': 0.1404, 'ref_sim': 0.2857, 'amt_diff': 1089.18, 'date_diff_days': 19838, 'composite_score': 0.2406}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.572519
4532,SIPBZ24+01103,5737.91,2024-04-26 00:00:00,CTTP000235,1185,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 178.09, 'date_diff_days': 19838, 'composite_score': 0.2179}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.622795
4533,SIPBZ24+01110,20771.56,2024-04-26 00:00:00,CTTP000026,559,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 1828.44, 'date_diff_days': 19838, 'composite_score': 0.2037}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.648061
4534,SIPBZ24+01118,13832.52,2024-04-26 00:00:00,CTTP000031,204,"{'name_sim': 0.1034, 'ref_sim': 0.2857, 'amt_diff': 3832.52, 'date_diff_days': 19838, 'composite_score': 0.2113}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.681313
4535,SIPBZ24+01119,24988.74,2024-04-26 00:00:00,CTTP000026,1170,"{'name_sim': 0.0385, 'ref_sim': 0.2857, 'amt_diff': 4933.14, 'date_diff_days': 19838, 'composite_score': 0.186}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.689318
4536,SIPBZ24+01120,14245.69,2024-04-26 00:00:00,CTTP000212,283,"{'name_sim': 0.125, 'ref_sim': 0.2857, 'amt_diff': 754.31, 'date_diff_days': 19838, 'composite_score': 0.2322}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.722534
4537,SIPBZ24+01121,6934.86,2024-04-26 00:00:00,CTTP000156,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1012.14, 'date_diff_days': 19838, 'composite_score': 0.2122}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.772704
4538,SIPBZ24+01122,6556.69,2024-04-26 00:00:00,CTTP000008,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1390.31, 'date_diff_days': 19838, 'composite_score': 0.2089}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.814492
4539,SIPBZ24+01123,6168.43,2024-04-26 00:00:00,CTTP000143,1185,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 252.43, 'date_diff_days': 19838, 'composite_score': 0.2174}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.864089
4540,SIPBZ24+01124,34139.63,2024-04-26 00:00:00,CTTP000138,1117,"{'name_sim': 0.0625, 'ref_sim': 0.2857, 'amt_diff': 2092.37, 'date_diff_days': 19838, 'composite_score': 0.2036}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.880122
4541,SIPBZ24+01140,5120.19,2024-04-26 00:00:00,CTTP000293,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 367.19, 'date_diff_days': 19838, 'composite_score': 0.2159}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.931082
4542,SIPBZ24+01141,25270.74,2024-04-26 00:00:00,CTTP000020,1165,"{'name_sim': 0.0506, 'ref_sim': 0.2857, 'amt_diff': 4711.72, 'date_diff_days': 19838, 'composite_score': 0.192}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.947766
4543,SIPBZ24+01148,59846.2,2024-04-26 00:00:00,CTTP000006,1169,"{'name_sim': 0.0385, 'ref_sim': 0.2857, 'amt_diff': 4483.84, 'date_diff_days': 19838, 'composite_score': 0.1921}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.964420
4544,SIPBZ24+01149,30704.96,2024-04-26 00:00:00,CTTP000132,285,"{'name_sim': 0.1154, 'ref_sim': 0.2857, 'amt_diff': 4295.04, 'date_diff_days': 19838, 'composite_score': 0.2235}",LOW_SCORE,AP_Team,2025-09-08T18:21:51.981061
4545,SIPBZ24+01151,16174.92,2024-04-26 00:00:00,CTTP000038,286,"{'name_sim': 0.1765, 'ref_sim': 0.2857, 'amt_diff': 3825.08, 'date_diff_days': 19838, 'composite_score': 0.2462}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.013151
4546,SIPBZ24+01158,8154.52,2024-04-26 00:00:00,CTTP000367,965,"{'name_sim': 0.1455, 'ref_sim': 0.2857, 'amt_diff': 2338.52, 'date_diff_days': 19838, 'composite_score': 0.2297}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.055601
4547,SIPBZ24+01159,19000.36,2024-04-26 00:00:00,CTTP001375,286,"{'name_sim': 0.1765, 'ref_sim': 0.2857, 'amt_diff': 999.64, 'date_diff_days': 19838, 'composite_score': 0.2554}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:52.089229
4548,SIPBZ24+01161,20278.64,2024-04-26 00:00:00,CTTP000270,377,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 3328.64, 'date_diff_days': 19838, 'composite_score': 0.194}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.113890
4549,SIPBZ24+01166,10224.48,2024-04-26 00:00:00,CTTP000210,204,"{'name_sim': 0.1034, 'ref_sim': 0.2857, 'amt_diff': 224.48, 'date_diff_days': 19838, 'composite_score': 0.224}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.155415
4550,SIPBZ24+01167,36145.3,2024-04-26 00:00:00,CTTP000005,1188,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 3297.7, 'date_diff_days': 19838, 'composite_score': 0.2149}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.172191
4551,SIPBZ24+01177,18892.71,2024-04-26 00:00:00,CTTP000132,377,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 1942.71, 'date_diff_days': 19838, 'composite_score': 0.1971}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.197231
4552,SIPBZ24+01183,1044.96,2024-04-26 00:00:00,CTTP001375,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 942.04, 'date_diff_days': 19838, 'composite_score': 0.1744}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.230021
4553,SIPBZ24+01266,5650.0,2024-04-26 00:00:00,CTTP001467,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2297.0, 'date_diff_days': 19838, 'composite_score': 0.1992}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.280641
4554,SIPBZ24+01280,168134.55,2024-04-26 00:00:00,CTTP001474,691,"{'name_sim': 0.0513, 'ref_sim': 0.4, 'amt_diff': 21449.55, 'date_diff_days': 19838, 'composite_score': 0.2467}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.296799
4555,SIPBZ24+01281,164046.92,2024-04-26 00:00:00,CTTP001474,691,"{'name_sim': 0.0513, 'ref_sim': 0.4, 'amt_diff': 17361.92, 'date_diff_days': 19838, 'composite_score': 0.2478}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.320801
4561,SCPBZ24+00065,-5982.64,2024-04-28 00:00:00,CTTP000062,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 7969.64, 'date_diff_days': 19840, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.437277
4564,SIPBZ24+01142,4651.12,2024-04-29 00:00:00,CTTP000058,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 101.88, 'date_diff_days': 19841, 'composite_score': 0.2184}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.554994
4565,SIPBZ24+01143,4723.4,2024-04-29 00:00:00,CTTP000091,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 29.6, 'date_diff_days': 19841, 'composite_score': 0.2192}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.605186
4566,SIPBZ24+01144,5013.64,2024-04-29 00:00:00,CTTP000172,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 260.64, 'date_diff_days': 19841, 'composite_score': 0.2169}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.654874
4567,SIPBZ24+01145,4684.96,2024-04-29 00:00:00,CTTP000058,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 68.04, 'date_diff_days': 19841, 'composite_score': 0.2188}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.713499
4568,SIPBZ24+01146,4734.8,2024-04-29 00:00:00,CTTP000091,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 18.2, 'date_diff_days': 19841, 'composite_score': 0.2193}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.763388
4569,SIPBZ24+01147,4738.6,2024-04-29 00:00:00,CTTP000091,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 14.4, 'date_diff_days': 19841, 'composite_score': 0.2193}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.819392
4570,SIPBZ24+01200,7650.25,2024-04-29 00:00:00,CTTP000034,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 296.75, 'date_diff_days': 19841, 'composite_score': 0.2175}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.862704
4571,SIPBZ24+01203,6210.48,2024-04-29 00:00:00,CTTP000008,1185,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 294.48, 'date_diff_days': 19841, 'composite_score': 0.2171}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.913252
4572,SIPBZ24+01205,8097.87,2024-04-29 00:00:00,CTTP000325,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 150.87, 'date_diff_days': 19841, 'composite_score': 0.2185}",LOW_SCORE,AP_Team,2025-09-08T18:21:52.954014
